"","","", "java-fannkuch-redux", "java-reverse-complement", "java-fasta", "java-n-body", "kotlin-converted-fannkuch-redux", "kotlin-converted-reverse-complement", "kotlin-converted-fasta", "kotlin-converted-n-body", "kotlin-idiomatic-fannkuch-redux", "kotlin-idiomatic-reverse-complement", "kotlin-idiomatic-fasta", "kotlin-idiomatic-n-body"
Implementation, "", "", "java", "java", "java", "java", "kotlin-converted", "kotlin-converted", "kotlin-converted", "kotlin-converted", "kotlin-idiomatic", "kotlin-idiomatic", "kotlin-idiomatic", "kotlin-idiomatic"
"IF_LEZ IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"IF_LEZ INVOKE_STATIC""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LEZ SGET""","","", 0.0, 0.007751937984496124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LT CONST_16""","","", 0.0, 0.0, 0.00966183574879227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LT CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IF_LT IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IF_LT INVOKE_VIRTUAL_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IF_LT MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IF_LTZ ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"IF_LTZ AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IF_LTZ MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_LTZ SGET""","","", 0.0, 0.007751937984496124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE CONST_4""","","", 0.0, 0.0, 0.014492753623188406, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IF_NE IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"IF_NE INVOKE_STATIC""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"IF_NE INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.006349206349206349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"IF_NE RETURN""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE SGET""","","", 0.0, 0.011627906976744186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NE SGET_OBJECT""","","", 0.010416666666666666, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NEZ CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.001443001443001443
"IF_NEZ IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008658008658008658
"IF_NEZ INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"IF_NEZ MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013333333333333334, 0.0, 0.004106776180698152, 0.0
"IF_NEZ MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IF_NEZ NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"IF_NEZ SPUT""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET IF_LT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.008213552361396304, 0.0
"IGET IF_NE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"IGET INT_TO_DOUBLE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008213552361396304, 0.0
"IGET MOVE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET RETURN""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.006160164271047228, 0.0
"IGET_OBJECT AGET""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.015590200445434299, 0.0, 0.0, 0.0, 0.012345679012345678, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT AGET_WIDE""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT ARRAY_LENGTH""","","", 0.0, 0.0, 0.00966183574879227, 0.0022271714922048997, 0.0, 0.0, 0.005333333333333333, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.002886002886002886
"IGET_OBJECT CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329
"IGET_OBJECT DOUBLE_TO_FLOAT""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT IGET_OBJECT""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT INVOKE_INTERFACE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016042780748663103, 0.0, 0.0
"IGET_OBJECT INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0106951871657754, 0.0, 0.0
"IGET_OBJECT MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0378619153674833, 0.0, 0.0, 0.0, 0.029982363315696647, 0.0, 0.0, 0.0, 0.023088023088023088
"IGET_OBJECT MUL_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT RETURN_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_WIDE AND_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008658008658008658
"IGET_WIDE IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"IGET_WIDE IGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0066815144766146995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_WIDE IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102
"IGET_WIDE INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020202020202020204
"IGET_WIDE INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102
"IGET_WIDE MOVE_WIDE_FROM16""","","", 0.0, 0.0, 0.0, 0.08685968819599109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"IGET_WIDE MUL_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0066815144766146995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_WIDE RETURN_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012345679012345678, 0.0, 0.0, 0.002053388090349076, 0.020202020202020204
"INT_TO_BYTE APUT_BYTE""","","", 0.0, 0.011627906976744186, 0.0, 0.0, 0.0, 0.004761904761904762, 0.056, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE IF_NE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.007936507936507936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_DOUBLE ADD_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INT_TO_DOUBLE DIV_DOUBLE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INT_TO_DOUBLE MUL_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INT_TO_DOUBLE REM_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INT_TO_FLOAT DIV_FLOAT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_FLOAT MUL_FLOAT_2ADDR""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.005333333333333333, 0.001763668430335097, 0.0, 0.016042780748663103, 0.004106776180698152, 0.0
"INVOKE_DIRECT CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.006160164271047228, 0.0
"INVOKE_DIRECT CONST_4""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT CONST_WIDE""","","", 0.0, 0.0, 0.0, 0.011135857461024499, 0.0, 0.0, 0.0, 0.007054673721340388, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT GOTO""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.009523809523809525, 0.0, 0.0, 0.0, 0.0106951871657754, 0.0, 0.0
"INVOKE_DIRECT GOTO_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT INT_TO_BYTE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INVOKE_DIRECT INVOKE_VIRTUAL""","","", 0.010416666666666666, 0.003875968992248062, 0.00966183574879227, 0.0, 0.010101010101010102, 0.0015873015873015873, 0.005333333333333333, 0.0, 0.013333333333333334, 0.016042780748663103, 0.0, 0.001443001443001443
"INVOKE_DIRECT IPUT_OBJECT""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"INVOKE_DIRECT IPUT_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"INVOKE_DIRECT MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0106951871657754, 0.002053388090349076, 0.0
"INVOKE_DIRECT MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"INVOKE_DIRECT MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.08253968253968254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.04126984126984127, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"INVOKE_DIRECT MUL_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INVOKE_DIRECT NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"INVOKE_DIRECT NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"INVOKE_DIRECT RETURN_VOID""","","", 0.010416666666666666, 0.003875968992248062, 0.00966183574879227, 0.004454342984409799, 0.010101010101010102, 0.014285714285714285, 0.008, 0.007054673721340388, 0.006666666666666667, 0.0106951871657754, 0.0, 0.001443001443001443
"INVOKE_DIRECT SGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0015873015873015873, 0.0, 0.001763668430335097, 0.0, 0.0053475935828877, 0.0, 0.0
"INVOKE_DIRECT SPUT_OBJECT""","","", 0.0, 0.0, 0.00966183574879227, 0.0, 0.0, 0.0015873015873015873, 0.0026666666666666666, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT THROW""","","", 0.0, 0.0, 0.00966183574879227, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.008213552361396304, 0.0
"INVOKE_DIRECT_RANGE APUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007215007215007215
"INVOKE_DIRECT_RANGE CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"INVOKE_DIRECT_RANGE INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INVOKE_DIRECT_RANGE MUL_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"INVOKE_DIRECT_RANGE RETURN_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.001443001443001443
"INVOKE_DIRECT_RANGE RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002886002886002886
"INVOKE_INTERFACE ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.002053388090349076, 0.0
"INVOKE_INTERFACE MOVE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INVOKE_INTERFACE MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0213903743315508, 0.002053388090349076, 0.0
"INVOKE_INTERFACE MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016042780748663103, 0.006160164271047228, 0.0
"INVOKE_INTERFACE NOP""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"INVOKE_INTERFACE_RANGE MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"INVOKE_INTERFACE_RANGE MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013333333333333334, 0.0, 0.004106776180698152, 0.0
"INVOKE_STATIC AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.001443001443001443
"INVOKE_STATIC CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INVOKE_STATIC CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INVOKE_STATIC GOTO""","","", 0.0, 0.011627906976744186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC IGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_STATIC""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.016, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0015873015873015873, 0.0026666666666666666, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"INVOKE_STATIC IPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC MOVE""","","", 0.0, 0.007751937984496124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0026666666666666666, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"INVOKE_STATIC MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC MOVE_RESULT""","","", 0.020833333333333332, 0.015503875968992248, 0.00966183574879227, 0.0022271714922048997, 0.020202020202020204, 0.015873015873015872, 0.013333333333333334, 0.001763668430335097, 0.006666666666666667, 0.0053475935828877, 0.004106776180698152, 0.011544011544011544
"INVOKE_STATIC MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.015590200445434299, 0.0, 0.023809523809523808, 0.0, 0.003527336860670194, 0.02, 0.0213903743315508, 0.08213552361396304, 0.008658008658008658
"INVOKE_STATIC MOVE_RESULT_WIDE""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0, 0.0, 0.007054673721340388, 0.0, 0.0, 0.0, 0.011544011544011544
"INVOKE_STATIC NOP""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"INVOKE_STATIC RETURN_VOID""","","", 0.0, 0.011627906976744186, 0.0, 0.0, 0.0, 0.01904761904761905, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC SGET""","","", 0.0, 0.007751937984496124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC SGET_OBJECT""","","", 0.0, 0.011627906976744186, 0.00966183574879227, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0053475935828877, 0.0, 0.002886002886002886
"INVOKE_STATIC SPUT""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC THROW""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"INVOKE_STATIC_RANGE MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"INVOKE_STATIC_RANGE MOVE_RESULT_WIDE""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.001443001443001443
"INVOKE_VIRTUAL ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0, 0.0, 0.005291005291005291, 0.0, 0.0053475935828877, 0.008213552361396304, 0.004329004329004329
"INVOKE_VIRTUAL CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_VIRTUAL CONST_4""","","", 0.0, 0.0, 0.01932367149758454, 0.0022271714922048997, 0.0, 0.0, 0.010666666666666666, 0.0, 0.0, 0.0053475935828877, 0.006160164271047228, 0.0
"INVOKE_VIRTUAL CONST_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042328042328042326, 0.0, 0.0, 0.0, 0.0
"INVOKE_VIRTUAL INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003527336860670194, 0.0, 0.0, 0.002053388090349076, 0.005772005772005772
"INVOKE_VIRTUAL INVOKE_VIRTUAL_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003527336860670194, 0.0, 0.0, 0.0, 0.0
"INVOKE_VIRTUAL MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"INVOKE_VIRTUAL MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005291005291005291, 0.0, 0.0, 0.0, 0.007215007215007215
"INVOKE_VIRTUAL MOVE_RESULT""","","", 0.010416666666666666, 0.015503875968992248, 0.004830917874396135, 0.0, 0.010101010101010102, 0.006349206349206349, 0.021333333333333333, 0.0, 0.02, 0.026737967914438502, 0.002053388090349076, 0.0
"INVOKE_VIRTUAL MOVE_RESULT_OBJECT""","","", 0.052083333333333336, 0.023255813953488372, 0.06763285024154589, 0.0, 0.050505050505050504, 0.009523809523809525, 0.04, 0.008818342151675485, 0.06666666666666667, 0.058823529411764705, 0.026694045174537988, 0.023088023088023088
"INVOKE_VIRTUAL MOVE_RESULT_WIDE""","","", 0.0, 0.0, 0.0, 0.004454342984409799, 0.0, 0.0, 0.0, 0.08994708994708994, 0.0, 0.0, 0.01026694045174538, 0.024531024531024532
"INVOKE_VIRTUAL NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"INVOKE_VIRTUAL NOP""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"INVOKE_VIRTUAL REM_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0106951871657754, 0.0, 0.0
"INVOKE_VIRTUAL RETURN""","","", 0.010416666666666666, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_VIRTUAL RETURN_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008818342151675485, 0.0, 0.0, 0.0, 0.0
